Time,N_QTN
"2021-11-16/04:57:50",67.6807
"2021-11-16/04:57:53",81.7168
"2021-11-16/04:57:57",70.5855
"2021-11-16/04:58:00",69.1208
"2021-11-16/04:58:04",53.6511
"2021-11-16/04:58:07",52.8303
"2021-11-16/04:58:11",53.9643
"2021-11-16/04:58:14",68.9516
"2021-11-16/04:58:18",70.2598
"2021-11-16/04:58:21",69.2431
"2021-11-16/04:58:25",54.3517
"2021-11-16/04:58:28",55.2262
"2021-11-16/04:58:32",56.6433
"2021-11-16/04:58:35",68.9787
"2021-11-16/04:58:39",81.9153
"2021-11-16/04:58:42",68.2616
"2021-11-16/04:58:46",42.7279
"2021-11-16/04:58:49",51.0915
"2021-11-16/04:58:53",68.2176
"2021-11-16/04:58:56",70.4418
"2021-11-16/04:59:00",66.7072
"2021-11-16/04:59:03",69.2406
"2021-11-16/04:59:07",80.5444
"2021-11-16/04:59:10",54.7034
"2021-11-16/04:59:14",84.2163
"2021-11-16/04:59:17",66.7504
"2021-11-16/04:59:21",84.6480
"2021-11-16/04:59:24",53.8250
"2021-11-16/04:59:28",53.2761
"2021-11-16/04:59:31",54.3505
"2021-11-16/04:59:35",52.2114
"2021-11-16/04:59:38",68.7841
"2021-11-16/04:59:42",68.9977
"2021-11-16/04:59:45",84.4367
"2021-11-16/04:59:49",54.5232
"2021-11-16/04:59:52",69.6960
"2021-11-16/04:59:56",83.0961
"2021-11-16/04:59:59",86.7854
"2021-11-16/05:00:03",84.5686
"2021-11-16/05:00:06",55.7825
"2021-11-16/05:00:10",69.2663
"2021-11-16/05:00:13",66.8693
"2021-11-16/05:00:17",71.4613
"2021-11-16/05:00:20",86.2651
"2021-11-16/05:00:24",98.5624
"2021-11-16/05:00:27",68.8278
"2021-11-16/05:00:31",68.3905
"2021-11-16/05:00:34",54.5013
"2021-11-16/05:00:38",67.9736
"2021-11-16/05:00:41",83.9595
"2021-11-16/05:00:45",68.0878
"2021-11-16/05:00:48",86.0447
"2021-11-16/05:00:52",67.8635
"2021-11-16/05:00:55",67.8270
"2021-11-16/05:00:59",67.0928
"2021-11-16/05:01:02",55.5307
"2021-11-16/05:01:06",53.9023
"2021-11-16/05:01:09",66.4858
"2021-11-16/05:01:13",85.6423
"2021-11-16/05:01:16",67.7552
"2021-11-16/05:01:20",72.0314
"2021-11-16/05:01:23",86.3822
"2021-11-16/05:01:27",55.0423
"2021-11-16/05:01:30",69.0616
"2021-11-16/05:01:34",99.1374
"2021-11-16/05:01:37",97.9912
"2021-11-16/05:01:41",97.5705
"2021-11-16/05:01:44",84.2105
"2021-11-16/05:01:48",82.6672
"2021-11-16/05:01:51",84.3982
"2021-11-16/05:01:55",68.3327
"2021-11-16/05:01:58",67.4854
"2021-11-16/05:02:02",54.5952
"2021-11-16/05:02:05",84.2041
"2021-11-16/05:02:09",53.5568
"2021-11-16/05:02:12",83.4448
"2021-11-16/05:02:16",68.6662
"2021-11-16/05:02:19",85.2441
"2021-11-16/05:02:23",96.0120
"2021-11-16/05:02:26",81.0453
"2021-11-16/05:02:30",67.3176
"2021-11-16/05:02:33",81.7828
"2021-11-16/05:02:37",68.7555
"2021-11-16/05:02:40",69.8515
"2021-11-16/05:02:44",69.6641
"2021-11-16/05:02:47",86.3782
"2021-11-16/05:02:51",67.4302
"2021-11-16/05:02:54",82.5526
"2021-11-16/05:02:58",96.5464
"2021-11-16/05:03:01",81.5034
"2021-11-16/05:03:05",99.1571
"2021-11-16/05:03:08",68.1652
"2021-11-16/05:03:12",97.1893
"2021-11-16/05:03:15",68.3181
"2021-11-16/05:03:19",69.0283
"2021-11-16/05:03:22",97.8424
"2021-11-16/05:03:26",84.2372
"2021-11-16/05:03:29",66.5778
"2021-11-16/05:03:33",54.6150
"2021-11-16/05:03:36",42.6726
"2021-11-16/05:03:40",53.8642
"2021-11-16/05:03:43",69.3892
"2021-11-16/05:03:46",84.6865
"2021-11-16/05:03:50",67.5239
"2021-11-16/05:03:53",52.6341
"2021-11-16/05:03:57",65.8060
"2021-11-16/05:04:00",54.0846
"2021-11-16/05:04:04",81.7087
"2021-11-16/05:04:07",82.5773
"2021-11-16/05:04:11",84.5617
"2021-11-16/05:04:14",84.8207
"2021-11-16/05:04:18",64.9256
"2021-11-16/05:04:21",70.2131
"2021-11-16/05:04:25",96.4227
"2021-11-16/05:04:28",50.6970
"2021-11-16/05:04:32",85.9468
"2021-11-16/05:04:35",83.6716
"2021-11-16/05:04:39",68.1945
"2021-11-16/05:04:42",54.9495
"2021-11-16/05:04:46",85.2864
"2021-11-16/05:04:49",54.4274
"2021-11-16/05:04:53",54.4798
"2021-11-16/05:04:56",52.7992
"2021-11-16/05:05:00",55.0887
"2021-11-16/05:05:03",83.0987
"2021-11-16/05:05:07",70.8182
"2021-11-16/05:05:10",69.3300
"2021-11-16/05:05:14",52.7724
"2021-11-16/05:05:17",66.6434
"2021-11-16/05:05:21",69.0793
"2021-11-16/05:05:24",55.0527
"2021-11-16/05:05:28",66.3044
"2021-11-16/05:05:31",69.8171
"2021-11-16/05:05:35",50.6912
"2021-11-16/05:05:38",70.3246
"2021-11-16/05:05:42",54.3158
"2021-11-16/05:05:45",55.1167
"2021-11-16/05:05:49",55.4951
"2021-11-16/05:05:52",56.8110
"2021-11-16/05:05:56",54.2876
"2021-11-16/05:05:59",54.5667
"2021-11-16/05:06:03",55.2372
"2021-11-16/05:06:06",53.2442
"2021-11-16/05:06:10",52.6160
"2021-11-16/05:06:13",54.0399
"2021-11-16/05:06:17",82.8373
"2021-11-16/05:06:20",68.0753
"2021-11-16/05:06:24",86.7482
"2021-11-16/05:06:27",69.9846
"2021-11-16/05:06:31",85.7017
"2021-11-16/05:06:34",70.5723
"2021-11-16/05:06:38",56.1503
"2021-11-16/05:06:41",55.2556
"2021-11-16/05:06:45",81.7407
"2021-11-16/05:06:48",67.3442
"2021-11-16/05:06:52",68.9704
"2021-11-16/05:06:55",69.6681
"2021-11-16/05:06:59",84.4302
"2021-11-16/05:07:02",81.4644
"2021-11-16/05:07:06",71.7606
"2021-11-16/05:07:09",67.0840
"2021-11-16/05:07:13",67.0471
"2021-11-16/05:07:16",69.1714
"2021-11-16/05:07:20",56.4870
"2021-11-16/05:07:23",69.0794
"2021-11-16/05:07:27",55.6196
"2021-11-16/05:07:30",52.5075
"2021-11-16/05:07:34",70.9755
"2021-11-16/05:07:37",55.3485
"2021-11-16/05:07:41",53.8414
"2021-11-16/05:07:44",63.7861
"2021-11-16/05:07:48",56.2516
"2021-11-16/05:07:51",55.1523
"2021-11-16/05:07:55",84.8224
"2021-11-16/05:07:58",81.0511
"2021-11-16/05:08:02",66.8655
"2021-11-16/05:08:05",55.8271
"2021-11-16/05:08:09",68.8755
"2021-11-16/05:08:12",55.8968
"2021-11-16/05:08:16",55.0109
"2021-11-16/05:08:19",53.1438
"2021-11-16/05:08:23",71.2694
"2021-11-16/05:08:26",70.6964
"2021-11-16/05:08:30",55.6867
"2021-11-16/05:08:33",83.0404
"2021-11-16/05:08:37",83.1062
"2021-11-16/05:08:40",54.2952
"2021-11-16/05:08:44",68.9197
"2021-11-16/05:08:47",85.5835
"2021-11-16/05:08:51",51.8491
"2021-11-16/05:08:54",70.1861
"2021-11-16/05:08:58",85.3523
"2021-11-16/05:09:01",52.9697
"2021-11-16/05:09:05",71.3143
"2021-11-16/05:09:08",100.990
"2021-11-16/05:09:12",84.8690
"2021-11-16/05:09:15",83.2329
"2021-11-16/05:09:19",54.4925
"2021-11-16/05:09:22",54.1245
"2021-11-16/05:09:26",55.9172
"2021-11-16/05:09:29",96.6892
"2021-11-16/05:09:33",111.200
"2021-11-16/05:09:36",70.2457
"2021-11-16/05:09:40",54.9475
"2021-11-16/05:09:43",82.6643
"2021-11-16/05:09:47",66.8542
"2021-11-16/05:09:50",67.0831
"2021-11-16/05:09:53",82.3540
"2021-11-16/05:09:57",64.8486
"2021-11-16/05:10:00",70.5773
"2021-11-16/05:10:04",83.2999
"2021-11-16/05:10:07",69.7848
"2021-11-16/05:10:11",52.7080
"2021-11-16/05:10:14",69.3015
"2021-11-16/05:10:18",98.6453
"2021-11-16/05:10:21",68.5981
"2021-11-16/05:10:25",70.4067
"2021-11-16/05:10:28",56.0864
"2021-11-16/05:10:32",68.6265
"2021-11-16/05:10:35",65.3456
"2021-11-16/05:10:39",54.2387
"2021-11-16/05:10:42",81.1905
"2021-11-16/05:10:46",68.9770
"2021-11-16/05:10:49",53.2891
"2021-11-16/05:10:53",84.6952
"2021-11-16/05:10:56",85.8218
"2021-11-16/05:11:00",82.3835
"2021-11-16/05:11:03",83.7997
"2021-11-16/05:11:07",55.3659
"2021-11-16/05:11:10",53.5328
"2021-11-16/05:11:14",83.4222
"2021-11-16/05:11:17",83.8075
"2021-11-16/05:11:21",66.3639
"2021-11-16/05:11:24",69.8747
"2021-11-16/05:11:28",52.9614
"2021-11-16/05:11:31",67.8584
"2021-11-16/05:11:35",53.3015
"2021-11-16/05:11:38",54.3219
"2021-11-16/05:11:42",67.4770
"2021-11-16/05:11:45",68.9218
"2021-11-16/05:11:49",72.0648
"2021-11-16/05:11:52",55.7246
"2021-11-16/05:11:56",64.4065
"2021-11-16/05:11:59",70.8549
"2021-11-16/05:12:03",65.1261
"2021-11-16/05:12:06",82.4517
"2021-11-16/05:12:10",67.2649
"2021-11-16/05:12:13",53.8791
"2021-11-16/05:12:17",68.9905
"2021-11-16/05:12:20",54.5705
"2021-11-16/05:12:24",50.4357
"2021-11-16/05:12:27",54.7493
"2021-11-16/05:12:31",67.1140
"2021-11-16/05:12:34",54.2230
"2021-11-16/05:12:38",67.7409
"2021-11-16/05:12:41",69.1178
"2021-11-16/05:12:45",68.7436
"2021-11-16/05:12:48",54.1028
"2021-11-16/05:12:52",54.6414
"2021-11-16/05:12:55",85.5397
"2021-11-16/05:12:59",83.8824
"2021-11-16/05:13:02",86.3256
"2021-11-16/05:13:06",67.0754
"2021-11-16/05:13:09",52.7530
"2021-11-16/05:13:13",67.3565
"2021-11-16/05:13:16",55.8386
"2021-11-16/05:13:20",50.4364
"2021-11-16/05:13:23",66.1588
"2021-11-16/05:13:27",65.6213
"2021-11-16/05:13:30",81.2828
"2021-11-16/05:13:34",55.6255
"2021-11-16/05:13:37",55.5935
"2021-11-16/05:13:41",83.1622
"2021-11-16/05:13:44",65.1776
"2021-11-16/05:13:48",111.172
"2021-11-16/05:13:51",98.1832
"2021-11-16/05:13:55",66.2657
"2021-11-16/05:13:58",54.3808
"2021-11-16/05:14:02",52.7715
"2021-11-16/05:14:05",53.5019
"2021-11-16/05:14:09",85.1067
"2021-11-16/05:14:12",67.1749
"2021-11-16/05:14:16",52.7237
"2021-11-16/05:14:19",65.1470
"2021-11-16/05:14:23",54.2941
"2021-11-16/05:14:26",52.5726
"2021-11-16/05:14:30",66.5043
"2021-11-16/05:14:33",52.9667
"2021-11-16/05:14:37",53.9039
"2021-11-16/05:14:40",53.2124
"2021-11-16/05:14:44",67.0160
"2021-11-16/05:14:47",82.7929
"2021-11-16/05:14:51",51.9451
"2021-11-16/05:14:54",51.5285
"2021-11-16/05:14:58",67.3758
"2021-11-16/05:15:01",81.6590
"2021-11-16/05:15:05",80.3722
"2021-11-16/05:15:08",83.3329
"2021-11-16/05:15:12",68.0492
"2021-11-16/05:15:15",71.7897
"2021-11-16/05:15:19",82.3298
"2021-11-16/05:15:22",69.6684
"2021-11-16/05:15:26",83.5812
"2021-11-16/05:15:29",54.5391
"2021-11-16/05:15:33",56.1167
"2021-11-16/05:15:36",71.2461
"2021-11-16/05:15:40",69.1639
"2021-11-16/05:15:43",54.5902
"2021-11-16/05:15:47",69.8383
"2021-11-16/05:15:50",66.8150
"2021-11-16/05:15:54",85.1829
"2021-11-16/05:15:57",95.7956
"2021-11-16/05:16:01",69.8734
"2021-11-16/05:16:04",55.2179
"2021-11-16/05:16:07",79.0059
"2021-11-16/05:16:11",68.7234
"2021-11-16/05:16:14",67.1491
"2021-11-16/05:16:18",115.119
"2021-11-16/05:16:21",69.4010
"2021-11-16/05:16:25",53.3024
"2021-11-16/05:16:28",86.5581
"2021-11-16/05:16:32",96.5963
"2021-11-16/05:16:35",87.6557
"2021-11-16/05:16:39",84.7429
"2021-11-16/05:16:42",68.4563
"2021-11-16/05:16:46",56.2684
"2021-11-16/05:16:49",54.2566
"2021-11-16/05:16:53",53.2210
"2021-11-16/05:16:56",53.8922
"2021-11-16/05:17:00",55.3289
"2021-11-16/05:17:03",68.7887
"2021-11-16/05:17:07",55.2897
"2021-11-16/05:17:10",69.1986
"2021-11-16/05:17:14",54.8986
"2021-11-16/05:17:17",54.6488
"2021-11-16/05:17:21",69.0645
"2021-11-16/05:17:24",56.0164
"2021-11-16/05:17:28",54.7993
"2021-11-16/05:17:31",68.2645
"2021-11-16/05:17:35",54.1177
"2021-11-16/05:17:38",56.1643
"2021-11-16/05:17:42",54.2089
"2021-11-16/05:17:45",67.9092
"2021-11-16/05:17:49",51.8640
"2021-11-16/05:17:52",55.9484
"2021-11-16/05:17:56",53.7913
"2021-11-16/05:17:59",54.5639
"2021-11-16/05:18:03",108.297
"2021-11-16/05:18:06",112.258
"2021-11-16/05:18:10",67.9057
"2021-11-16/05:18:13",55.5823
"2021-11-16/05:18:17",52.2686
"2021-11-16/05:18:20",51.0289
"2021-11-16/05:18:24",67.0893
"2021-11-16/05:18:27",63.7139
"2021-11-16/05:18:31",53.6097
"2021-11-16/05:18:34",53.8347
"2021-11-16/05:18:38",82.2417
"2021-11-16/05:18:41",53.3729
"2021-11-16/05:18:45",53.0897
"2021-11-16/05:18:48",54.6195
"2021-11-16/05:18:52",55.0169
"2021-11-16/05:18:55",68.7997
"2021-11-16/05:18:59",69.7951
"2021-11-16/05:19:02",87.5364
"2021-11-16/05:19:06",82.1450
"2021-11-16/05:19:09",67.1166
"2021-11-16/05:19:13",81.6117
"2021-11-16/05:19:16",83.4560
"2021-11-16/05:19:20",70.2766
"2021-11-16/05:19:23",54.8079
"2021-11-16/05:19:27",97.2468
"2021-11-16/05:19:30",112.018
"2021-11-16/05:19:34",55.0399
"2021-11-16/05:19:37",69.2783
"2021-11-16/05:19:41",82.2717
"2021-11-16/05:19:44",85.0841
"2021-11-16/05:19:48",87.9154
"2021-11-16/05:19:51",68.3007
"2021-11-16/05:19:55",55.3581
"2021-11-16/05:19:58",69.1162
"2021-11-16/05:20:02",53.0366
"2021-11-16/05:20:05",53.7671
"2021-11-16/05:20:09",52.8238
"2021-11-16/05:20:12",69.1261
"2021-11-16/05:20:16",69.4213
"2021-11-16/05:20:19",55.3954
"2021-11-16/05:20:23",70.4094
"2021-11-16/05:20:26",54.0591
"2021-11-16/05:20:30",69.2369
"2021-11-16/05:20:33",53.0124
"2021-11-16/05:20:37",85.9647
"2021-11-16/05:20:40",65.9391
"2021-11-16/05:20:44",69.8190
"2021-11-16/05:20:47",54.6521
"2021-11-16/05:20:51",54.4351
"2021-11-16/05:20:54",67.5788
"2021-11-16/05:20:58",98.0088
"2021-11-16/05:21:01",84.6029
"2021-11-16/05:21:05",82.9912
"2021-11-16/05:21:08",67.9344
"2021-11-16/05:21:12",84.2243
"2021-11-16/05:21:15",68.0348
"2021-11-16/05:21:19",85.4046
"2021-11-16/05:21:22",54.4276
"2021-11-16/05:21:26",54.4734
"2021-11-16/05:21:29",82.4527
"2021-11-16/05:21:33",69.4943
"2021-11-16/05:21:36",98.7136
"2021-11-16/05:21:40",81.3199
"2021-11-16/05:21:43",100.639
"2021-11-16/05:21:47",87.4931
"2021-11-16/05:21:50",67.5713
"2021-11-16/05:21:54",66.6290
"2021-11-16/05:21:57",56.1343
"2021-11-16/05:22:01",53.7028
"2021-11-16/05:22:04",52.5949
"2021-11-16/05:22:08",66.9950
"2021-11-16/05:22:11",83.1804
"2021-11-16/05:22:14",83.4526
"2021-11-16/05:22:18",53.9398
"2021-11-16/05:22:21",53.2311
"2021-11-16/05:22:25",66.8711
"2021-11-16/05:22:28",70.3739
"2021-11-16/05:22:32",54.6103
"2021-11-16/05:22:35",52.1890
"2021-11-16/05:22:39",54.3449
"2021-11-16/05:22:42",70.3004
"2021-11-16/05:22:46",53.1744
"2021-11-16/05:22:49",69.7645
"2021-11-16/05:22:53",68.6693
"2021-11-16/05:22:56",67.2277
"2021-11-16/05:23:00",68.2633
"2021-11-16/05:23:03",56.6024
"2021-11-16/05:23:07",68.3550
"2021-11-16/05:23:10",66.9494
"2021-11-16/05:23:14",94.1207
"2021-11-16/05:23:17",80.7693
"2021-11-16/05:23:21",79.5527
"2021-11-16/05:23:24",94.3522
"2021-11-16/05:23:28",65.4047
"2021-11-16/05:23:31",55.3660
"2021-11-16/05:23:35",54.6815
"2021-11-16/05:23:38",68.5178
"2021-11-16/05:23:42",83.7669
"2021-11-16/05:23:45",56.2775
"2021-11-16/05:23:49",69.4060
"2021-11-16/05:23:52",70.1247
"2021-11-16/05:23:56",82.3928
"2021-11-16/05:23:59",84.4718
"2021-11-16/05:24:03",53.7688
"2021-11-16/05:24:06",67.1086
"2021-11-16/05:24:10",54.7652
"2021-11-16/05:24:13",68.5813
"2021-11-16/05:24:17",52.4529
"2021-11-16/05:24:20",70.8857
"2021-11-16/05:24:24",63.9545
"2021-11-16/05:24:27",84.4705
"2021-11-16/05:24:31",65.6533
"2021-11-16/05:24:34",83.4808
"2021-11-16/05:24:38",83.1398
"2021-11-16/05:24:41",95.1994
"2021-11-16/05:24:45",54.9636
"2021-11-16/05:24:48",68.9892
"2021-11-16/05:24:52",82.2855
"2021-11-16/05:24:55",69.8715
"2021-11-16/05:24:59",54.5502
"2021-11-16/05:25:02",64.8491
"2021-11-16/05:25:06",82.3244
"2021-11-16/05:25:09",96.9605
"2021-11-16/05:25:13",84.0025
"2021-11-16/05:25:16",52.6567
"2021-11-16/05:25:20",70.2416
"2021-11-16/05:25:23",85.9230
"2021-11-16/05:25:27",86.0067
"2021-11-16/05:25:30",85.2475
"2021-11-16/05:25:34",53.2413
"2021-11-16/05:25:37",83.8952
"2021-11-16/05:25:41",83.2196
"2021-11-16/05:25:44",83.7610
"2021-11-16/05:25:48",70.5055
"2021-11-16/05:25:51",54.3722
"2021-11-16/05:25:55",66.7594
"2021-11-16/05:25:58",67.7105
"2021-11-16/05:26:02",54.3629
"2021-11-16/05:26:05",66.1566
"2021-11-16/05:26:09",70.0639
"2021-11-16/05:26:12",68.5050
"2021-11-16/05:26:16",68.4512
"2021-11-16/05:26:19",53.7964
"2021-11-16/05:26:23",54.1638
"2021-11-16/05:26:26",62.8216
"2021-11-16/05:26:30",79.8088
"2021-11-16/05:26:33",53.0043
"2021-11-16/05:26:37",53.4143
"2021-11-16/05:26:40",84.3275
"2021-11-16/05:26:44",69.9655
"2021-11-16/05:26:47",67.8692
"2021-11-16/05:26:51",67.6612
"2021-11-16/05:26:54",69.6077
"2021-11-16/05:26:58",54.1525
"2021-11-16/05:27:01",54.7974
"2021-11-16/05:27:05",67.6274
"2021-11-16/05:27:08",67.1949
"2021-11-16/05:27:12",84.8022
"2021-11-16/05:27:15",84.3074
"2021-11-16/05:27:19",81.1018
"2021-11-16/05:27:22",96.6573
"2021-11-16/05:27:26",65.6050
"2021-11-16/05:27:29",53.9760
"2021-11-16/05:27:33",53.2747
"2021-11-16/05:27:36",84.3509
"2021-11-16/05:27:40",55.1711
"2021-11-16/05:27:43",55.8344
"2021-11-16/05:27:47",53.5681
"2021-11-16/05:27:50",82.8356
"2021-11-16/05:27:54",56.0992
"2021-11-16/05:27:57",68.7171
"2021-11-16/05:28:01",53.3055
"2021-11-16/05:28:04",70.7995
"2021-11-16/05:28:08",54.0299
"2021-11-16/05:28:11",54.6166
"2021-11-16/05:28:15",52.3465
"2021-11-16/05:28:18",68.3688
"2021-11-16/05:28:21",53.8478
"2021-11-16/05:28:25",56.2605
"2021-11-16/05:28:28",82.3678
"2021-11-16/05:28:32",68.8751
"2021-11-16/05:28:35",67.5055
"2021-11-16/05:28:39",54.6184
"2021-11-16/05:28:42",66.3667
"2021-11-16/05:28:46",53.7438
"2021-11-16/05:28:49",67.2369
"2021-11-16/05:28:53",71.1192
"2021-11-16/05:28:56",67.6457
"2021-11-16/05:29:00",97.7200
"2021-11-16/05:29:03",70.7685
"2021-11-16/05:29:07",84.4861
"2021-11-16/05:29:10",84.9867
"2021-11-16/05:29:14",69.6887
"2021-11-16/05:29:17",54.2214
"2021-11-16/05:29:21",66.7916
"2021-11-16/05:29:24",83.6820
"2021-11-16/05:29:28",55.2183
"2021-11-16/05:29:31",82.9885
"2021-11-16/05:29:35",51.5291
"2021-11-16/05:29:38",53.2906
"2021-11-16/05:29:42",65.5813
"2021-11-16/05:29:45",55.0192
"2021-11-16/05:29:49",69.7355
"2021-11-16/05:29:52",68.1889
"2021-11-16/05:29:56",99.0603
"2021-11-16/05:29:59",69.8429
"2021-11-16/05:30:03",54.7654
"2021-11-16/05:30:06",81.9042
"2021-11-16/05:30:10",66.0599
"2021-11-16/05:30:13",68.9199
"2021-11-16/05:30:17",94.9367
"2021-11-16/05:30:20",99.1189
"2021-11-16/05:30:24",82.1561
"2021-11-16/05:30:27",66.7410
"2021-11-16/05:30:31",53.3360
"2021-11-16/05:30:34",55.4460
"2021-11-16/05:30:38",53.8460
"2021-11-16/05:30:41",53.7621
"2021-11-16/05:30:45",84.8755
"2021-11-16/05:30:48",52.6652
"2021-11-16/05:30:52",54.1491
"2021-11-16/05:30:55",84.2541
"2021-11-16/05:30:59",82.4417
"2021-11-16/05:31:02",54.7404
"2021-11-16/05:31:06",68.5906
"2021-11-16/05:31:09",69.2042
"2021-11-16/05:31:13",69.8933
"2021-11-16/05:31:16",66.7702
"2021-11-16/05:31:20",65.8326
"2021-11-16/05:31:23",70.6150
"2021-11-16/05:31:27",53.3157
"2021-11-16/05:31:30",84.5728
"2021-11-16/05:31:34",70.6370
"2021-11-16/05:31:37",55.5753
"2021-11-16/05:31:41",52.4132
"2021-11-16/05:31:44",70.1029
"2021-11-16/05:31:48",55.4659
"2021-11-16/05:31:51",65.8885
"2021-11-16/05:31:55",66.9951
"2021-11-16/05:31:58",67.7707
"2021-11-16/05:32:02",84.9549
"2021-11-16/05:32:05",108.293
"2021-11-16/05:32:09",127.242
"2021-11-16/05:32:12",119.947
"2021-11-16/05:32:16",108.710
"2021-11-16/05:32:19",83.5435
"2021-11-16/05:32:23",68.2095
"2021-11-16/05:32:26",55.5597
"2021-11-16/05:32:30",54.5624
"2021-11-16/05:32:33",98.9632
"2021-11-16/05:32:37",54.4294
"2021-11-16/05:32:40",54.5286
"2021-11-16/05:32:44",81.2444
"2021-11-16/05:32:47",52.9487
"2021-11-16/05:32:51",65.9846
"2021-11-16/05:32:54",85.1432
"2021-11-16/05:32:58",83.9763
"2021-11-16/05:33:01",55.2877
"2021-11-16/05:33:05",56.7325
"2021-11-16/05:33:08",68.1223
"2021-11-16/05:33:12",84.2917
"2021-11-16/05:33:15",53.8361
"2021-11-16/05:33:19",83.8773
"2021-11-16/05:33:22",84.7940
"2021-11-16/05:33:26",70.6821
"2021-11-16/05:33:29",69.1220
"2021-11-16/05:33:33",68.3510
"2021-11-16/05:33:36",72.6120
"2021-11-16/05:33:40",54.0921
"2021-11-16/05:33:43",54.5279
"2021-11-16/05:33:47",67.2647
"2021-11-16/05:33:50",54.4614
"2021-11-16/05:33:54",68.8520
"2021-11-16/05:33:57",52.1828
"2021-11-16/05:34:01",52.9790
"2021-11-16/05:34:04",52.7402
"2021-11-16/05:34:08",70.3805
"2021-11-16/05:34:11",54.2029
"2021-11-16/05:34:15",69.5596
"2021-11-16/05:34:18",53.6762
"2021-11-16/05:34:22",70.1419
"2021-11-16/05:34:25",85.2760
"2021-11-16/05:34:29",68.5277
"2021-11-16/05:34:32",51.9189
"2021-11-16/05:34:35",67.9927
"2021-11-16/05:34:39",68.9624
"2021-11-16/05:34:42",84.7039
"2021-11-16/05:34:46",84.6229
"2021-11-16/05:34:49",54.2494
"2021-11-16/05:34:53",51.0303
"2021-11-16/05:34:56",66.8366
"2021-11-16/05:35:00",68.9891
"2021-11-16/05:35:03",53.5739
"2021-11-16/05:35:07",52.1534
"2021-11-16/05:35:10",85.1466
"2021-11-16/05:35:14",82.1833
"2021-11-16/05:35:17",80.9575
"2021-11-16/05:35:21",125.595
"2021-11-16/05:35:24",84.8532
"2021-11-16/05:35:28",80.7570
"2021-11-16/05:35:31",70.4552
"2021-11-16/05:35:35",99.9546
"2021-11-16/05:35:38",54.7816
"2021-11-16/05:35:42",53.1331
"2021-11-16/05:35:45",54.4303
"2021-11-16/05:35:49",54.8358
"2021-11-16/05:35:52",69.6980
"2021-11-16/05:35:56",53.4037
"2021-11-16/05:35:59",65.8434
"2021-11-16/05:36:03",55.2836
"2021-11-16/05:36:06",84.0252
"2021-11-16/05:36:10",54.7291
"2021-11-16/05:36:13",66.0919
"2021-11-16/05:36:17",54.9162
"2021-11-16/05:36:20",69.1567
"2021-11-16/05:36:24",97.8148
"2021-11-16/05:36:27",84.6594
"2021-11-16/05:36:31",68.8938
"2021-11-16/05:36:34",53.1839
"2021-11-16/05:36:38",65.7690
"2021-11-16/05:36:41",82.8520
"2021-11-16/05:36:45",84.1860
"2021-11-16/05:36:48",54.8807
"2021-11-16/05:36:52",82.1941
"2021-11-16/05:36:55",66.6765
"2021-11-16/05:36:59",84.9631
"2021-11-16/05:37:02",53.6383
"2021-11-16/05:37:06",54.5089
"2021-11-16/05:37:09",55.1041
"2021-11-16/05:37:13",54.5311
"2021-11-16/05:37:16",69.0902
"2021-11-16/05:37:20",66.3621
"2021-11-16/05:37:23",54.9157
"2021-11-16/05:37:27",55.3361
"2021-11-16/05:37:30",68.6549
"2021-11-16/05:37:34",68.2634
"2021-11-16/05:37:37",52.6231
"2021-11-16/05:37:41",54.9723
"2021-11-16/05:37:44",53.7978
"2021-11-16/05:37:48",54.2679
"2021-11-16/05:37:51",54.4950
"2021-11-16/05:37:55",97.9083
"2021-11-16/05:37:58",70.4220
"2021-11-16/05:38:02",84.2627
"2021-11-16/05:38:05",54.3116
"2021-11-16/05:38:09",53.3143
"2021-11-16/05:38:12",69.9448
"2021-11-16/05:38:16",51.2791
"2021-11-16/05:38:19",53.4637
"2021-11-16/05:38:23",69.3928
"2021-11-16/05:38:26",53.7816
"2021-11-16/05:38:30",54.7702
"2021-11-16/05:38:33",55.4547
"2021-11-16/05:38:37",65.4977
"2021-11-16/05:38:40",54.9983
"2021-11-16/05:38:44",68.1015
"2021-11-16/05:38:47",82.3650
"2021-11-16/05:38:51",71.2796
"2021-11-16/05:38:54",54.4624
"2021-11-16/05:38:58",54.7350
"2021-11-16/05:39:01",66.9541
"2021-11-16/05:39:05",68.2190
"2021-11-16/05:39:08",84.9980
"2021-11-16/05:39:12",65.4187
"2021-11-16/05:39:15",53.0108
"2021-11-16/05:39:19",85.3652
"2021-11-16/05:39:22",119.838
"2021-11-16/05:39:26",106.469
"2021-11-16/05:39:29",123.012
"2021-11-16/05:39:33",113.103
"2021-11-16/05:39:36",99.5232
"2021-11-16/05:39:40",83.6844
"2021-11-16/05:39:43",71.0117
"2021-11-16/05:39:47",70.2223
"2021-11-16/05:39:50",68.7235
"2021-11-16/05:39:54",52.1513
"2021-11-16/05:39:57",53.9092
"2021-11-16/05:40:01",55.4735
"2021-11-16/05:40:04",68.4022
"2021-11-16/05:40:08",81.7095
"2021-11-16/05:40:11",66.7121
"2021-11-16/05:40:15",49.0232
"2021-11-16/05:40:18",70.2649
"2021-11-16/05:40:22",67.4324
"2021-11-16/05:40:25",64.7533
"2021-11-16/05:40:29",54.0981
"2021-11-16/05:40:32",53.8729
"2021-11-16/05:40:36",83.9940
"2021-11-16/05:40:39",67.7667
"2021-11-16/05:40:42",55.6428
